,Path,Fold,Family (abbr.),Family (in full),Instrument (abbr.),Instrument (in full),Technique (abbr.),Technique (in full),Pitch,Pitch ID (if applicable),Dynamics,Dynamics ID (if applicable),Instance ID,Mute (abbr.),Mute (in full),String ID (if applicable),Needed digital retuning,nframes,Duration(s),Octave
4464,Strings/Contrabass/col_legno_tratto/Cb-legno_tratto-C3-mf-1c-N.wav,1,Strings,Violin Family,Cb,Contrabass,legno_tratto,col_legno_tratto,C3,48.0,mf,2.0,0.0,N,None,1.0,False,,,3
4465,Strings/Contrabass/col_legno_tratto/Cb-legno_tratto-C3-mf-2c-N.wav,3,Strings,Violin Family,Cb,Contrabass,legno_tratto,col_legno_tratto,C3,48.0,mf,2.0,1.0,N,None,2.0,False,,,3
4466,Strings/Contrabass/col_legno_tratto/Cb-legno_tratto-C4-mf-1c-N.wav,0,Strings,Violin Family,Cb,Contrabass,legno_tratto,col_legno_tratto,C4,60.0,mf,2.0,0.0,N,None,1.0,False,,,4
4474,Strings/Contrabass/col_legno_tratto/Cb-legno_tratto-D3-mf-1c-N.wav,1,Strings,Violin Family,Cb,Contrabass,legno_tratto,col_legno_tratto,D3,50.0,mf,2.0,0.0,N,None,1.0,False,,,3
4475,Strings/Contrabass/col_legno_tratto/Cb-legno_tratto-D4-mf-1c-N.wav,0,Strings,Violin Family,Cb,Contrabass,legno_tratto,col_legno_tratto,D4,62.0,mf,2.0,0.0,N,None,1.0,False,,,4
4479,Strings/Contrabass/col_legno_tratto/Cb-legno_tratto-E3-mf-1c-N.wav,1,Strings,Violin Family,Cb,Contrabass,legno_tratto,col_legno_tratto,E3,52.0,mf,2.0,0.0,N,None,1.0,False,,,3
4480,Strings/Contrabass/col_legno_tratto/Cb-legno_tratto-E4-mf-1c-N.wav,0,Strings,Violin Family,Cb,Contrabass,legno_tratto,col_legno_tratto,E4,64.0,mf,2.0,0.0,N,None,1.0,False,,,4
4488,Strings/Contrabass/col_legno_tratto/Cb-legno_tratto-F3-mf-1c-N.wav,3,Strings,Violin Family,Cb,Contrabass,legno_tratto,col_legno_tratto,F3,53.0,mf,2.0,0.0,N,None,1.0,False,,,3
4497,Strings/Contrabass/col_legno_tratto/Cb-legno_tratto-G3-mf-1c-N.wav,1,Strings,Violin Family,Cb,Contrabass,legno_tratto,col_legno_tratto,G3,55.0,mf,2.0,0.0,N,None,1.0,False,,,3
4543,Strings/Contrabass/ordinario/Cb-ord-A3-ff-1c-N.wav,3,Strings,Violin Family,Cb,Contrabass,ord,ordinario,A3,57.0,ff,4.0,0.0,N,None,1.0,False,,4.931768707482993,3
4544,Strings/Contrabass/ordinario/Cb-ord-A3-ff-2c-N.wav,0,Strings,Violin Family,Cb,Contrabass,ord,ordinario,A3,57.0,ff,4.0,1.0,N,None,2.0,False,,5.497800453514739,3
4545,Strings/Contrabass/ordinario/Cb-ord-A3-mf-1c-N.wav,1,Strings,Violin Family,Cb,Contrabass,ord,ordinario,A3,57.0,mf,2.0,0.0,N,None,1.0,False,,6.167414965986395,3
4546,Strings/Contrabass/ordinario/Cb-ord-A3-mf-2c-N.wav,4,Strings,Violin Family,Cb,Contrabass,ord,ordinario,A3,57.0,mf,2.0,1.0,N,None,2.0,False,,4.552108843537415,3
4547,Strings/Contrabass/ordinario/Cb-ord-A3-pp-1c-N.wav,4,Strings,Violin Family,Cb,Contrabass,ord,ordinario,A3,57.0,pp,0.0,0.0,N,None,1.0,False,,6.009274376417234,3
4548,Strings/Contrabass/ordinario/Cb-ord-A3-pp-2c-N.wav,4,Strings,Violin Family,Cb,Contrabass,ord,ordinario,A3,57.0,pp,0.0,1.0,N,None,2.0,False,,5.710136054421769,3
4549,Strings/Contrabass/ordinario/Cb-ord-A4-ff-1c-N.wav,0,Strings,Violin Family,Cb,Contrabass,ord,ordinario,A4,69.0,ff,4.0,0.0,N,None,1.0,False,,3.3766213151927436,4
4550,Strings/Contrabass/ordinario/Cb-ord-A4-mf-1c-T10u.wav,2,Strings,Violin Family,Cb,Contrabass,ord,ordinario,A4,69.0,mf,2.0,0.0,N,None,1.0,True,159367.0,3.613764172335601,4
4551,Strings/Contrabass/ordinario/Cb-ord-A4-pp-1c-N.wav,4,Strings,Violin Family,Cb,Contrabass,ord,ordinario,A4,69.0,pp,0.0,0.0,N,None,1.0,False,,4.684126984126984,4
4570,Strings/Contrabass/ordinario/Cb-ord-B3-ff-1c-N.wav,4,Strings,Violin Family,Cb,Contrabass,ord,ordinario,B3,59.0,ff,4.0,0.0,N,None,1.0,False,,4.1085714285714285,3
4571,Strings/Contrabass/ordinario/Cb-ord-B3-ff-2c-N.wav,1,Strings,Violin Family,Cb,Contrabass,ord,ordinario,B3,59.0,ff,4.0,1.0,N,None,2.0,False,,4.192902494331066,3
4572,Strings/Contrabass/ordinario/Cb-ord-B3-mf-1c-N.wav,2,Strings,Violin Family,Cb,Contrabass,ord,ordinario,B3,59.0,mf,2.0,0.0,N,None,1.0,False,,4.784807256235828,3
4573,Strings/Contrabass/ordinario/Cb-ord-B3-mf-2c-N.wav,3,Strings,Violin Family,Cb,Contrabass,ord,ordinario,B3,59.0,mf,2.0,1.0,N,None,2.0,False,,5.906984126984127,3
4574,Strings/Contrabass/ordinario/Cb-ord-B3-pp-1c-N.wav,4,Strings,Violin Family,Cb,Contrabass,ord,ordinario,B3,59.0,pp,0.0,0.0,N,None,1.0,False,,5.926371882086168,3
4575,Strings/Contrabass/ordinario/Cb-ord-B3-pp-2c-N.wav,2,Strings,Violin Family,Cb,Contrabass,ord,ordinario,B3,59.0,pp,0.0,1.0,N,None,2.0,False,,6.199002267573696,3
4576,Strings/Contrabass/ordinario/Cb-ord-B4-ff-1c-T15d.wav,3,Strings,Violin Family,Cb,Contrabass,ord,ordinario,B4,71.0,ff,4.0,0.0,N,None,1.0,True,138076.0,3.1309750566893424,4
4577,Strings/Contrabass/ordinario/Cb-ord-B4-mf-1c-N.wav,0,Strings,Violin Family,Cb,Contrabass,ord,ordinario,B4,71.0,mf,2.0,0.0,N,None,1.0,False,,3.6847845804988664,4
4578,Strings/Contrabass/ordinario/Cb-ord-B4-pp-1c-N.wav,4,Strings,Violin Family,Cb,Contrabass,ord,ordinario,B4,71.0,pp,0.0,0.0,N,None,1.0,False,,4.482993197278912,4
4609,Strings/Contrabass/ordinario/Cb-ord-C3-ff-1c-N.wav,2,Strings,Violin Family,Cb,Contrabass,ord,ordinario,C3,48.0,ff,4.0,0.0,N,None,1.0,False,,4.496734693877551,3
4610,Strings/Contrabass/ordinario/Cb-ord-C3-ff-2c-T13u.wav,4,Strings,Violin Family,Cb,Contrabass,ord,ordinario,C3,48.0,ff,4.0,1.0,N,None,2.0,True,179362.0,4.067165532879819,3
4611,Strings/Contrabass/ordinario/Cb-ord-C3-ff-3c-N.wav,3,Strings,Violin Family,Cb,Contrabass,ord,ordinario,C3,48.0,ff,4.0,2.0,N,None,3.0,False,,4.6866666666666665,3
4612,Strings/Contrabass/ordinario/Cb-ord-C3-ff-4c-T14u.wav,2,Strings,Violin Family,Cb,Contrabass,ord,ordinario,C3,48.0,ff,4.0,3.0,N,None,4.0,True,173145.0,3.926190476190476,3
4613,Strings/Contrabass/ordinario/Cb-ord-C3-mf-1c-N.wav,2,Strings,Violin Family,Cb,Contrabass,ord,ordinario,C3,48.0,mf,2.0,0.0,N,None,1.0,False,,5.76984126984127,3
4614,Strings/Contrabass/ordinario/Cb-ord-C3-mf-2c-T12u.wav,2,Strings,Violin Family,Cb,Contrabass,ord,ordinario,C3,48.0,mf,2.0,1.0,N,None,2.0,True,202246.0,4.586077097505669,3
4615,Strings/Contrabass/ordinario/Cb-ord-C3-mf-3c-N.wav,2,Strings,Violin Family,Cb,Contrabass,ord,ordinario,C3,48.0,mf,2.0,2.0,N,None,3.0,False,,4.869841269841269,3
4616,Strings/Contrabass/ordinario/Cb-ord-C3-mf-4c-N.wav,2,Strings,Violin Family,Cb,Contrabass,ord,ordinario,C3,48.0,mf,2.0,3.0,N,None,4.0,False,,4.299092970521542,3
4617,Strings/Contrabass/ordinario/Cb-ord-C3-pp-1c-N.wav,2,Strings,Violin Family,Cb,Contrabass,ord,ordinario,C3,48.0,pp,0.0,0.0,N,None,1.0,False,,6.306190476190476,3
4618,Strings/Contrabass/ordinario/Cb-ord-C3-pp-2c-N.wav,4,Strings,Violin Family,Cb,Contrabass,ord,ordinario,C3,48.0,pp,0.0,1.0,N,None,2.0,False,,5.2004308390022675,3
4619,Strings/Contrabass/ordinario/Cb-ord-C3-pp-3c-N.wav,0,Strings,Violin Family,Cb,Contrabass,ord,ordinario,C3,48.0,pp,0.0,2.0,N,None,3.0,False,,5.430272108843537,3
4620,Strings/Contrabass/ordinario/Cb-ord-C3-pp-4c-N.wav,4,Strings,Violin Family,Cb,Contrabass,ord,ordinario,C3,48.0,pp,0.0,3.0,N,None,4.0,False,,5.719183673469388,3
4621,Strings/Contrabass/ordinario/Cb-ord-C4-ff-1c-N.wav,3,Strings,Violin Family,Cb,Contrabass,ord,ordinario,C4,60.0,ff,4.0,0.0,N,None,1.0,False,,3.361904761904762,4
4622,Strings/Contrabass/ordinario/Cb-ord-C4-ff-2c-T20u.wav,2,Strings,Violin Family,Cb,Contrabass,ord,ordinario,C4,60.0,ff,4.0,1.0,N,None,2.0,True,151220.0,3.4290249433106577,4
4623,Strings/Contrabass/ordinario/Cb-ord-C4-mf-1c-N.wav,0,Strings,Violin Family,Cb,Contrabass,ord,ordinario,C4,60.0,mf,2.0,0.0,N,None,1.0,False,,4.517981859410431,4
4624,Strings/Contrabass/ordinario/Cb-ord-C4-mf-2c-T13u.wav,0,Strings,Violin Family,Cb,Contrabass,ord,ordinario,C4,60.0,mf,2.0,1.0,N,None,2.0,True,191512.0,4.342675736961451,4
4625,Strings/Contrabass/ordinario/Cb-ord-C4-pp-1c-N.wav,3,Strings,Violin Family,Cb,Contrabass,ord,ordinario,C4,60.0,pp,0.0,0.0,N,None,1.0,False,,4.698934240362812,4
4626,Strings/Contrabass/ordinario/Cb-ord-C4-pp-2c-T13u.wav,4,Strings,Violin Family,Cb,Contrabass,ord,ordinario,C4,60.0,pp,0.0,1.0,N,None,2.0,True,213419.0,4.839433106575964,4
4627,Strings/Contrabass/ordinario/Cb-ord-C5-ff-1c-N.wav,1,Strings,Violin Family,Cb,Contrabass,ord,ordinario,C5,72.0,ff,4.0,0.0,N,None,1.0,False,,2.7748979591836735,5
4628,Strings/Contrabass/ordinario/Cb-ord-C5-mf-1c-N.wav,0,Strings,Violin Family,Cb,Contrabass,ord,ordinario,C5,72.0,mf,2.0,0.0,N,None,1.0,False,,3.349546485260771,5
4629,Strings/Contrabass/ordinario/Cb-ord-C5-pp-1c-N.wav,1,Strings,Violin Family,Cb,Contrabass,ord,ordinario,C5,72.0,pp,0.0,0.0,N,None,1.0,False,,4.235079365079365,5
4663,Strings/Contrabass/ordinario/Cb-ord-D3-ff-1c-N.wav,2,Strings,Violin Family,Cb,Contrabass,ord,ordinario,D3,50.0,ff,4.0,0.0,N,None,1.0,False,,5.459886621315193,3
4664,Strings/Contrabass/ordinario/Cb-ord-D3-ff-2c-N.wav,1,Strings,Violin Family,Cb,Contrabass,ord,ordinario,D3,50.0,ff,4.0,1.0,N,None,2.0,False,,4.76047619047619,3
4665,Strings/Contrabass/ordinario/Cb-ord-D3-ff-3c-N.wav,4,Strings,Violin Family,Cb,Contrabass,ord,ordinario,D3,50.0,ff,4.0,2.0,N,None,3.0,False,,6.9182539682539685,3
4666,Strings/Contrabass/ordinario/Cb-ord-D3-ff-4c-T31u.wav,4,Strings,Violin Family,Cb,Contrabass,ord,ordinario,D3,50.0,ff,4.0,3.0,N,None,4.0,True,220677.0,5.004013605442177,3
4667,Strings/Contrabass/ordinario/Cb-ord-D3-mf-1c-N.wav,1,Strings,Violin Family,Cb,Contrabass,ord,ordinario,D3,50.0,mf,2.0,0.0,N,None,1.0,False,,6.444263038548753,3
4668,Strings/Contrabass/ordinario/Cb-ord-D3-mf-2c-N.wav,0,Strings,Violin Family,Cb,Contrabass,ord,ordinario,D3,50.0,mf,2.0,1.0,N,None,2.0,False,,6.209138321995465,3
4669,Strings/Contrabass/ordinario/Cb-ord-D3-mf-3c-N.wav,2,Strings,Violin Family,Cb,Contrabass,ord,ordinario,D3,50.0,mf,2.0,2.0,N,None,3.0,False,,4.470204081632653,3
4670,Strings/Contrabass/ordinario/Cb-ord-D3-mf-4c-T19u.wav,3,Strings,Violin Family,Cb,Contrabass,ord,ordinario,D3,50.0,mf,2.0,3.0,N,None,4.0,True,215226.0,4.880408163265306,3
4671,Strings/Contrabass/ordinario/Cb-ord-D3-pp-1c-N.wav,4,Strings,Violin Family,Cb,Contrabass,ord,ordinario,D3,50.0,pp,0.0,0.0,N,None,1.0,False,,7.036371882086168,3
4672,Strings/Contrabass/ordinario/Cb-ord-D3-pp-2c-N.wav,4,Strings,Violin Family,Cb,Contrabass,ord,ordinario,D3,50.0,pp,0.0,1.0,N,None,2.0,False,,5.950748299319728,3
4673,Strings/Contrabass/ordinario/Cb-ord-D3-pp-3c-T27d.wav,2,Strings,Violin Family,Cb,Contrabass,ord,ordinario,D3,50.0,pp,0.0,2.0,N,None,3.0,True,269162.0,6.10344671201814,3
4674,Strings/Contrabass/ordinario/Cb-ord-D3-pp-4c-T15u.wav,1,Strings,Violin Family,Cb,Contrabass,ord,ordinario,D3,50.0,pp,0.0,3.0,N,None,4.0,True,334631.0,7.588004535147392,3
4675,Strings/Contrabass/ordinario/Cb-ord-D4-ff-1c-T17d.wav,3,Strings,Violin Family,Cb,Contrabass,ord,ordinario,D4,62.0,ff,4.0,0.0,N,None,1.0,True,181759.0,4.121519274376417,4
4676,Strings/Contrabass/ordinario/Cb-ord-D4-ff-2c-N.wav,1,Strings,Violin Family,Cb,Contrabass,ord,ordinario,D4,62.0,ff,4.0,1.0,N,None,2.0,False,,3.0159410430839,4
4677,Strings/Contrabass/ordinario/Cb-ord-D4-mf-1c-T13d.wav,0,Strings,Violin Family,Cb,Contrabass,ord,ordinario,D4,62.0,mf,2.0,0.0,N,None,1.0,True,198012.0,4.490068027210884,4
4678,Strings/Contrabass/ordinario/Cb-ord-D4-mf-2c-N.wav,1,Strings,Violin Family,Cb,Contrabass,ord,ordinario,D4,62.0,mf,2.0,1.0,N,None,2.0,False,,3.6163038548752833,4
4679,Strings/Contrabass/ordinario/Cb-ord-D4-pp-1c-T12d.wav,0,Strings,Violin Family,Cb,Contrabass,ord,ordinario,D4,62.0,pp,0.0,0.0,N,None,1.0,True,244266.0,5.538911564625851,4
4680,Strings/Contrabass/ordinario/Cb-ord-D4-pp-2c-N.wav,4,Strings,Violin Family,Cb,Contrabass,ord,ordinario,D4,62.0,pp,0.0,1.0,N,None,2.0,False,,4.653378684807256,4
4693,Strings/Contrabass/ordinario/Cb-ord-E3-ff-1c-T12u.wav,1,Strings,Violin Family,Cb,Contrabass,ord,ordinario,E3,52.0,ff,4.0,0.0,N,None,1.0,True,205329.0,4.655986394557823,3
4694,Strings/Contrabass/ordinario/Cb-ord-E3-ff-2c-T16u.wav,0,Strings,Violin Family,Cb,Contrabass,ord,ordinario,E3,52.0,ff,4.0,1.0,N,None,2.0,True,230561.0,5.228140589569161,3
4695,Strings/Contrabass/ordinario/Cb-ord-E3-ff-3c-T17d.wav,4,Strings,Violin Family,Cb,Contrabass,ord,ordinario,E3,52.0,ff,4.0,2.0,N,None,3.0,True,240928.0,5.463219954648526,3
4696,Strings/Contrabass/ordinario/Cb-ord-E3-mf-1c-N.wav,1,Strings,Violin Family,Cb,Contrabass,ord,ordinario,E3,52.0,mf,2.0,0.0,N,None,1.0,False,,6.128730158730159,3
4697,Strings/Contrabass/ordinario/Cb-ord-E3-mf-2c-N.wav,1,Strings,Violin Family,Cb,Contrabass,ord,ordinario,E3,52.0,mf,2.0,1.0,N,None,2.0,False,,6.075532879818594,3
4698,Strings/Contrabass/ordinario/Cb-ord-E3-mf-3c-T14d.wav,2,Strings,Violin Family,Cb,Contrabass,ord,ordinario,E3,52.0,mf,2.0,2.0,N,None,3.0,True,223461.0,5.067142857142857,3
4699,Strings/Contrabass/ordinario/Cb-ord-E3-pp-1c-N.wav,2,Strings,Violin Family,Cb,Contrabass,ord,ordinario,E3,52.0,pp,0.0,0.0,N,None,1.0,False,,7.640657596371882,3
4700,Strings/Contrabass/ordinario/Cb-ord-E3-pp-2c-N.wav,4,Strings,Violin Family,Cb,Contrabass,ord,ordinario,E3,52.0,pp,0.0,1.0,N,None,2.0,False,,5.731156462585034,3
4701,Strings/Contrabass/ordinario/Cb-ord-E3-pp-3c-T24d.wav,1,Strings,Violin Family,Cb,Contrabass,ord,ordinario,E3,52.0,pp,0.0,2.0,N,None,3.0,True,311959.0,7.073900226757369,3
4702,Strings/Contrabass/ordinario/Cb-ord-E4-ff-1c-N.wav,3,Strings,Violin Family,Cb,Contrabass,ord,ordinario,E4,64.0,ff,4.0,0.0,N,None,1.0,False,,3.3602267573696145,4
4703,Strings/Contrabass/ordinario/Cb-ord-E4-mf-1c-N.wav,1,Strings,Violin Family,Cb,Contrabass,ord,ordinario,E4,64.0,mf,2.0,0.0,N,None,1.0,False,,4.112879818594104,4
4704,Strings/Contrabass/ordinario/Cb-ord-E4-pp-1c-N.wav,0,Strings,Violin Family,Cb,Contrabass,ord,ordinario,E4,64.0,pp,0.0,0.0,N,None,1.0,False,,5.299002267573696,4
4741,Strings/Contrabass/ordinario/Cb-ord-F3-ff-1c-N.wav,4,Strings,Violin Family,Cb,Contrabass,ord,ordinario,F3,53.0,ff,4.0,0.0,N,None,1.0,False,,4.0265986394557824,3
4742,Strings/Contrabass/ordinario/Cb-ord-F3-ff-2c-T12u.wav,1,Strings,Violin Family,Cb,Contrabass,ord,ordinario,F3,53.0,ff,4.0,1.0,N,None,2.0,True,149079.0,3.3804761904761906,3
4743,Strings/Contrabass/ordinario/Cb-ord-F3-ff-3c-N.wav,0,Strings,Violin Family,Cb,Contrabass,ord,ordinario,F3,53.0,ff,4.0,2.0,N,None,3.0,False,,3.7385260770975055,3
4744,Strings/Contrabass/ordinario/Cb-ord-F3-mf-1c-N.wav,1,Strings,Violin Family,Cb,Contrabass,ord,ordinario,F3,53.0,mf,2.0,0.0,N,None,1.0,False,,4.645238095238096,3
4745,Strings/Contrabass/ordinario/Cb-ord-F3-mf-2c-N.wav,1,Strings,Violin Family,Cb,Contrabass,ord,ordinario,F3,53.0,mf,2.0,1.0,N,None,2.0,False,,5.137097505668934,3
4746,Strings/Contrabass/ordinario/Cb-ord-F3-mf-3c-N.wav,3,Strings,Violin Family,Cb,Contrabass,ord,ordinario,F3,53.0,mf,2.0,2.0,N,None,3.0,False,,4.104308390022676,3
4747,Strings/Contrabass/ordinario/Cb-ord-F3-pp-1c-N.wav,4,Strings,Violin Family,Cb,Contrabass,ord,ordinario,F3,53.0,pp,0.0,0.0,N,None,1.0,False,,5.617573696145125,3
4748,Strings/Contrabass/ordinario/Cb-ord-F3-pp-2c-N.wav,2,Strings,Violin Family,Cb,Contrabass,ord,ordinario,F3,53.0,pp,0.0,1.0,N,None,2.0,False,,5.622879818594105,3
4749,Strings/Contrabass/ordinario/Cb-ord-F3-pp-3c-T35d.wav,1,Strings,Violin Family,Cb,Contrabass,ord,ordinario,F3,53.0,pp,0.0,2.0,N,None,3.0,True,202518.0,4.5922448979591834,3
4750,Strings/Contrabass/ordinario/Cb-ord-F4-ff-1c-N.wav,1,Strings,Violin Family,Cb,Contrabass,ord,ordinario,F4,65.0,ff,4.0,0.0,N,None,1.0,False,,3.050408163265306,4
4751,Strings/Contrabass/ordinario/Cb-ord-F4-mf-1c-T16u.wav,2,Strings,Violin Family,Cb,Contrabass,ord,ordinario,F4,65.0,mf,2.0,0.0,N,None,1.0,True,161838.0,3.6697959183673468,4
4752,Strings/Contrabass/ordinario/Cb-ord-F4-pp-1c-N.wav,0,Strings,Violin Family,Cb,Contrabass,ord,ordinario,F4,65.0,pp,0.0,0.0,N,None,1.0,False,,4.149523809523809,4
4795,Strings/Contrabass/ordinario/Cb-ord-G3-ff-1c-N.wav,0,Strings,Violin Family,Cb,Contrabass,ord,ordinario,G3,55.0,ff,4.0,0.0,N,None,1.0,False,,3.1647392290249434,3
4796,Strings/Contrabass/ordinario/Cb-ord-G3-ff-2c-T22u.wav,0,Strings,Violin Family,Cb,Contrabass,ord,ordinario,G3,55.0,ff,4.0,1.0,N,None,2.0,True,167390.0,3.7956916099773244,3
4797,Strings/Contrabass/ordinario/Cb-ord-G3-ff-3c-T16u.wav,1,Strings,Violin Family,Cb,Contrabass,ord,ordinario,G3,55.0,ff,4.0,2.0,N,None,3.0,True,197796.0,4.485170068027211,3
4798,Strings/Contrabass/ordinario/Cb-ord-G3-mf-1c-N.wav,1,Strings,Violin Family,Cb,Contrabass,ord,ordinario,G3,55.0,mf,2.0,0.0,N,None,1.0,False,,4.38562358276644,3
4799,Strings/Contrabass/ordinario/Cb-ord-G3-mf-2c-N.wav,1,Strings,Violin Family,Cb,Contrabass,ord,ordinario,G3,55.0,mf,2.0,1.0,N,None,2.0,False,,6.184897959183673,3
4800,Strings/Contrabass/ordinario/Cb-ord-G3-mf-3c-N.wav,1,Strings,Violin Family,Cb,Contrabass,ord,ordinario,G3,55.0,mf,2.0,2.0,N,None,3.0,False,,4.845532879818594,3
4801,Strings/Contrabass/ordinario/Cb-ord-G3-pp-1c-T11d.wav,4,Strings,Violin Family,Cb,Contrabass,ord,ordinario,G3,55.0,pp,0.0,0.0,N,None,1.0,True,256107.0,5.8074149659863945,3
4802,Strings/Contrabass/ordinario/Cb-ord-G3-pp-2c-T13d.wav,2,Strings,Violin Family,Cb,Contrabass,ord,ordinario,G3,55.0,pp,0.0,1.0,N,None,2.0,True,248999.0,5.646235827664399,3
4803,Strings/Contrabass/ordinario/Cb-ord-G3-pp-3c-N.wav,2,Strings,Violin Family,Cb,Contrabass,ord,ordinario,G3,55.0,pp,0.0,2.0,N,None,3.0,False,,4.359795918367347,3
4804,Strings/Contrabass/ordinario/Cb-ord-G4-ff-1c-N.wav,0,Strings,Violin Family,Cb,Contrabass,ord,ordinario,G4,67.0,ff,4.0,0.0,N,None,1.0,False,,2.982312925170068,4
4805,Strings/Contrabass/ordinario/Cb-ord-G4-mf-1c-N.wav,0,Strings,Violin Family,Cb,Contrabass,ord,ordinario,G4,67.0,mf,2.0,0.0,N,None,1.0,False,,4.389501133786848,4
4806,Strings/Contrabass/ordinario/Cb-ord-G4-pp-1c-T12d.wav,1,Strings,Violin Family,Cb,Contrabass,ord,ordinario,G4,67.0,pp,0.0,0.0,N,None,1.0,True,221711.0,5.027460317460317,4
4816,Strings/Contrabass/pizzicato_bartok/Cb-pizz_bartok-A3-ff-1c-N.wav,2,Strings,Violin Family,Cb,Contrabass,pizz_bartok,pizzicato_bartok,A3,57.0,ff,4.0,0.0,N,None,1.0,False,,,3
4821,Strings/Contrabass/pizzicato_bartok/Cb-pizz_bartok-B3-ff-1c-N.wav,1,Strings,Violin Family,Cb,Contrabass,pizz_bartok,pizzicato_bartok,B3,59.0,ff,4.0,0.0,N,None,1.0,False,,,3
4828,Strings/Contrabass/pizzicato_bartok/Cb-pizz_bartok-C3-ff-1c-N.wav,4,Strings,Violin Family,Cb,Contrabass,pizz_bartok,pizzicato_bartok,C3,48.0,ff,4.0,0.0,N,None,1.0,False,,,3
4829,Strings/Contrabass/pizzicato_bartok/Cb-pizz_bartok-C3-ff-2c-N.wav,1,Strings,Violin Family,Cb,Contrabass,pizz_bartok,pizzicato_bartok,C3,48.0,ff,4.0,1.0,N,None,2.0,False,,,3
4830,Strings/Contrabass/pizzicato_bartok/Cb-pizz_bartok-C4-ff-1c-N.wav,4,Strings,Violin Family,Cb,Contrabass,pizz_bartok,pizzicato_bartok,C4,60.0,ff,4.0,0.0,N,None,1.0,False,,,4
4837,Strings/Contrabass/pizzicato_bartok/Cb-pizz_bartok-D3-ff-1c-N.wav,1,Strings,Violin Family,Cb,Contrabass,pizz_bartok,pizzicato_bartok,D3,50.0,ff,4.0,0.0,N,None,1.0,False,,,3
4838,Strings/Contrabass/pizzicato_bartok/Cb-pizz_bartok-D4-ff-1c-N.wav,2,Strings,Violin Family,Cb,Contrabass,pizz_bartok,pizzicato_bartok,D4,62.0,ff,4.0,0.0,N,None,1.0,False,,,4
4842,Strings/Contrabass/pizzicato_bartok/Cb-pizz_bartok-E3-ff-1c-N.wav,1,Strings,Violin Family,Cb,Contrabass,pizz_bartok,pizzicato_bartok,E3,52.0,ff,4.0,0.0,N,None,1.0,False,,,3
4843,Strings/Contrabass/pizzicato_bartok/Cb-pizz_bartok-E4-ff-1c-N.wav,3,Strings,Violin Family,Cb,Contrabass,pizz_bartok,pizzicato_bartok,E4,64.0,ff,4.0,0.0,N,None,1.0,False,,,4
4851,Strings/Contrabass/pizzicato_bartok/Cb-pizz_bartok-F3-ff-1c-N.wav,2,Strings,Violin Family,Cb,Contrabass,pizz_bartok,pizzicato_bartok,F3,53.0,ff,4.0,0.0,N,None,1.0,False,,,3
4860,Strings/Contrabass/pizzicato_bartok/Cb-pizz_bartok-G3-ff-1c-N.wav,4,Strings,Violin Family,Cb,Contrabass,pizz_bartok,pizzicato_bartok,G3,55.0,ff,4.0,0.0,N,None,1.0,False,,,3
4888,Strings/Contrabass/pizzicato_l_vib/Cb-pizz_lv-A3-ff-1c-N.wav,2,Strings,Violin Family,Cb,Contrabass,pizz_lv,pizzicato_l_vib,A3,57.0,ff,4.0,0.0,N,None,1.0,False,,,3
4889,Strings/Contrabass/pizzicato_l_vib/Cb-pizz_lv-A3-mf-1c-N.wav,2,Strings,Violin Family,Cb,Contrabass,pizz_lv,pizzicato_l_vib,A3,57.0,mf,2.0,0.0,N,None,1.0,False,,,3
4890,Strings/Contrabass/pizzicato_l_vib/Cb-pizz_lv-A3-pp-1c-N.wav,4,Strings,Violin Family,Cb,Contrabass,pizz_lv,pizzicato_l_vib,A3,57.0,pp,0.0,0.0,N,None,1.0,False,,,3
4903,Strings/Contrabass/pizzicato_l_vib/Cb-pizz_lv-B3-ff-1c-N.wav,4,Strings,Violin Family,Cb,Contrabass,pizz_lv,pizzicato_l_vib,B3,59.0,ff,4.0,0.0,N,None,1.0,False,,,3
4904,Strings/Contrabass/pizzicato_l_vib/Cb-pizz_lv-B3-mf-1c-N.wav,3,Strings,Violin Family,Cb,Contrabass,pizz_lv,pizzicato_l_vib,B3,59.0,mf,2.0,0.0,N,None,1.0,False,,,3
4905,Strings/Contrabass/pizzicato_l_vib/Cb-pizz_lv-B3-pp-1c-N.wav,0,Strings,Violin Family,Cb,Contrabass,pizz_lv,pizzicato_l_vib,B3,59.0,pp,0.0,0.0,N,None,1.0,False,,,3
4924,Strings/Contrabass/pizzicato_l_vib/Cb-pizz_lv-C3-ff-1c-N.wav,4,Strings,Violin Family,Cb,Contrabass,pizz_lv,pizzicato_l_vib,C3,48.0,ff,4.0,0.0,N,None,1.0,False,,,3
4925,Strings/Contrabass/pizzicato_l_vib/Cb-pizz_lv-C3-ff-2c-N.wav,1,Strings,Violin Family,Cb,Contrabass,pizz_lv,pizzicato_l_vib,C3,48.0,ff,4.0,1.0,N,None,2.0,False,,,3
4926,Strings/Contrabass/pizzicato_l_vib/Cb-pizz_lv-C3-mf-1c-N.wav,0,Strings,Violin Family,Cb,Contrabass,pizz_lv,pizzicato_l_vib,C3,48.0,mf,2.0,0.0,N,None,1.0,False,,,3
4927,Strings/Contrabass/pizzicato_l_vib/Cb-pizz_lv-C3-mf-2c-N.wav,1,Strings,Violin Family,Cb,Contrabass,pizz_lv,pizzicato_l_vib,C3,48.0,mf,2.0,1.0,N,None,2.0,False,,,3
